"","ZCTA5CE10","max99_1","max99_2","max99_3","max975_1","max975_2","max975_3","max95_1","max95_2","max95_3","min99_1","min99_2","min99_3","min975_1","min975_2","min975_3","min95_1","min95_2","min95_3","diff01_1","diff01_2","diff01_3","diff025_1","diff025_2","diff025_3","diff05_1","diff05_2","diff05_3","hi95","hi95_2","hi95_3","hi975","hi975_2","hi975_3","hi99","hi99_2","hi99_3","max99_1_SNR","max99_2_SNR","max99_3_SNR","max975_1_SNR","max975_2_SNR","max975_3_SNR","max95_1_SNR","max95_2_SNR","max95_3_SNR","min99_1_SNR","min99_2_SNR","min99_3_SNR","min975_1_SNR","min975_2_SNR","min975_3_SNR","min95_1_SNR","min95_2_SNR","min95_3_SNR","diff01_1_SNR","diff01_2_SNR","diff01_3_SNR","diff025_1_SNR","diff025_2_SNR","diff025_3_SNR","diff05_1_SNR","diff05_2_SNR","diff05_3_SNR","hi95_SNR","hi95_2_SNR","hi95_3_SNR","hi975_SNR","hi975_2_SNR","hi975_3_SNR","hi99_SNR","hi99_2_SNR","hi99_3_SNR"
"535","92549",0.0408755045532188,0.159422485166772,0.753722628777504,0.0375628342405522,0.17055082917484,0.162472917101949,-0.0458388166934876,0.000898469230898955,0.022621250548156,-0.104540493530117,-0.118839679882127,0,-0.023737612627855,0.050065148079849,0.365401752637009,-0.036459820993904,-0.0279320589567449,-0.00861061547604793,-0.148972358352016,-0.082488623366445,0,-0.0939586328477127,-0.120094309019991,-0.113963057478835,-0.079740950254105,-0.102100824478241,-0.121597754791531,0,0,0,0,0,0,0,0,0,1.10556968723304,2.47527199939215,7.42938425642606,1.4624271145051,4.62551197204845,3.11015907550424,-2.65705884724165,0.0383185826551561,0.713463263038862,-2.81570678657014,-2.300591839934,0,-0.910965467048708,1.29661595388583,6.21964755559451,-2.01095578955443,-1.14141778392487,-0.257330297841377,-3.74716618456325,-0.842326681129343,0,-4.24189576221521,-2.16801517594862,-1.27465234435704,-4.68106882451325,-3.06232634295943,-1.95664819606705,0,0,0,0,0,0,0,0,0
"536","92551",-0.0949779673208715,-0.300939179407971,-0.421957446746698,-0.374657302230253,-0.408268205170021,-0.315805396362411,-0.127576070579123,-0.154054424179296,-0.106089166188836,-0.182965254163385,-0.281911360671221,-0.633974611041637,-0.0659460678695321,-0.147663618842434,-0.255580087967674,-0.144696282938219,-0.0904387065562626,-0.179500273924067,-0.314046082549129,0.232127538719189,-1.40661362012186,-0.0948311793730609,-0.0670714136684254,0.0101076427698681,0.00898127392210249,-0.183355607441052,0.0596487075426198,0,0,0,0,0,0,0,0,0,-2.56889212188813,-4.67252987261712,-4.15920113321563,-14.5864658113935,-11.0726490158821,-6.0453461235847,-7.39497987688549,-6.57022743049363,-3.34600081109703,-4.79832537948861,-5.26773534108586,-6.33354990845125,-2.49913944944265,-3.70090292062632,-4.12678061761718,-7.81919431891325,-3.55205860904809,-5.15190968948357,-7.89933699070509,2.37035376890039,-8.86266269603605,-4.28128811282773,-1.2108137670476,0.113051815540563,0.527231757675266,-5.49941403182032,0.959816537822511,0,0,0,0,0,0,0,0,0
"537","92553",-0.689829230009743,-0.606588046629439,-0.831991199717154,-0.192376509708677,-0.0182361626948725,-0.474728635839373,0.0589120594872034,0.13378902927362,0.0421930187449036,-0.0112833379352062,0.433131295321931,0.127938216592595,-0.102560322708213,-0.106604162216268,-0.309933590067726,0.0518507590677805,-0.0299289299620268,0.0387008698574755,0.270830394520195,-0.744689275851481,0.989143371345799,-0.104996692877723,-0.198839629488943,-1.40647019417008,-0.0494017201416062,-0.0595543347419384,-0.647993386165606,0,0,0,0,0,0,0,0,0,-18.657978522886,-9.41818467713096,-8.2008713612449,-7.48976028246817,-0.494583282165595,-9.08755503067077,3.41485274186711,5.70593382640931,1.33074733278407,-0.24252622320651,6.44040563716175,1.07437070394597,-3.29403853023469,-2.14369667052173,-4.12874613974309,2.37832430406123,-0.983042080246747,0.902551045660462,6.8123140918529,-7.60434130915264,6.23230426099406,-4.74022463999131,-3.58957337637264,-15.7310673294295,-2.90005137003363,-1.78622267792293,-10.4269613553146,0,0,0,0,0,0,0,0,0
"538","92555",-0.475211799836126,-0.581803205647116,-0.896711902057384,-0.196694172726329,-0.0399853913919566,-0.461303128888351,-0.214294637800379,-0.248348454401846,-0.388769484550207,-0.472238483112651,-0.426238131811965,-0.584014646819523,-0.387894615152697,-0.68738328703401,-0.810097195082847,-0.353095482381757,-0.343316359562498,-0.560449621534652,-0.000184391541730514,0.483388567211055,0.168836270677015,-0.000669435529443901,-0.100622928494554,-0.214699916768573,0.00744302781103376,-0.255842762464403,-0.474095914853641,0,0,0,0,0,0,0,0,0,-12.8531688270722,-9.03336303275154,-8.83881819828126,-7.65785908534001,-1.08444448781269,-8.83055550710854,-12.4216440204233,-10.5917492219026,-12.2616008529969,-12.0557366391574,-7.71200373741331,-5.7082204203849,-14.40188555788,-16.706931531153,-12.7002616843423,-18.6768081573187,-13.1384368966122,-15.6109861935797,-0.00463808022867831,4.93608780093167,1.06378816219439,-0.0302226165851827,-1.81650602601221,-2.4013724999713,0.436931405196311,-7.6735328549401,-7.62875036756634,0,0,0,0,0,0,0,0,0
"539","92557",-0.642379773334105,-0.706333952377664,-1.08608024360228,-0.0275236797659886,0.0275573207161209,-0.27443375172935,-0.132379799853076,-0.160871292340206,-0.120720806105736,-0.0750579947675413,-0.41741330613972,0.910319120953796,0.112468820361803,-0.149315059107584,0.117797177872382,0.00779580821682184,-0.170543727940964,-0.0450503260945508,-0.087964294755535,1.46469859091421,3.49041041524926,0.148896108196035,0.119634243189786,1.38928191805166,0.21149205678485,-0.0601853453143973,1.10160751884306,0,0,0,0,0,0,0,0,0,-17.3746015578882,-10.9668887215718,-10.7054069427655,-1.07157450694395,0.747382569212394,-5.2533840026405,-7.67342928478489,-6.86095828369356,-3.80747563259278,-1.82740116396421,-7.14507518229388,8.54545961062833,4.01923268384658,-3.44117354657833,1.76135804837824,0.396833125865103,-6.25043585897246,-1.19314971576151,-2.21260396494511,14.9566649628616,21.9920593250088,6.72212601678435,2.15970978904095,15.5388201492073,12.4153132172736,-1.80514867884997,17.7261362120832,0,0,0,0,0,0,0,0,0
"540","92561",-0.074275358106748,-0.0573140988091932,-0.0339470150494455,0.0240821709674991,-0.099995001444055,-0.0980149499534441,0.0547563538305944,-0.00104699705432228,-0.0252159109203668,-0.0671278363981222,-0.0478733959181959,-0.05848378867183,0.0142045821463076,-0.0697528173246856,-0.0700815823962248,0.0404584845794183,0.051747162011081,0.0579379305349966,0.0187708505329569,0.233560149545457,0,0.0100563435840107,0.0700598023686806,-0.0307308543696555,-0.0125105628631145,0.0189889168513422,-0.0446169050097846,0,0,0,0,0,0,0,0,0,-2.00894362843366,-0.889886917798218,-0.334613038711697,0.937586859752906,-2.71196615438509,-1.87626400492037,3.17396619029533,-0.0446531075144467,-0.795297591856994,-1.80368502611933,-0.924485259016374,-0.591247864817463,0.543540531678085,-1.80205708933725,-1.19395678735117,2.22713715520845,2.11416998706926,1.72954576739665,0.472151324921515,2.38498277194823,0,0.454007896235939,1.26476196914524,-0.343718012072912,-0.734413191829548,0.569537617304198,-0.717937488658056,0,0,0,0,0,0,0,0,0
"541","92562",-0.201929123975758,-0.538293803844461,-0.571404029315563,-0.147685347961326,-0.303763090255046,-0.761694372732557,0.217860970375588,0.188816259267424,0.0574580531785891,-0.580232308617712,-0.529007954133757,-0.551086041413405,-0.122346441455859,-0.239812392377726,-0.375781367518661,-0.223487462150171,-0.402577832905459,-0.473125982343189,-0.488228976734899,-0.305425257653254,0,-0.1397049252388,-0.35646144815606,0.113646409339775,0.283618798856109,-0.246976825522548,-0.134546973723157,0,0,0,0,0,0,0,0,0,-5.46162600015029,-8.35781463768198,-5.63228426130831,-5.74980726668907,-8.23836399646438,-14.5808341991433,12.6283674091296,8.05277597557469,1.81219910992049,-13.3115070334431,-8.46109686010658,-4.90901117038324,-4.15881812687172,-5.17622828184536,-5.31299611088862,-10.8310116825089,-13.9989064808409,-11.7859546932938,-12.280634690779,-3.11882818639439,0,-6.30717702429282,-6.43505787700828,1.27111070286621,16.6494017583253,-7.40761539158165,-2.16501607182661,0,0,0,0,0,0,0,0,0
"542","92563",0.295304749913934,0.191181338927327,0.317862040146177,-0.0459867125606319,0.00638486443227835,-0.0699046796119596,-0.0489193541859778,-0.0341784856872168,-0.0162064498540734,-0.291429606545984,-0.523524680353163,-0.192911942440861,0.123229469821257,-0.781409737664436,-0.391262974600995,0.132171924021545,-0.20506872552772,-0.225233403806723,-0.437174335191753,0.26931392769594,-0.250833855981746,-0.0577995228654281,-0.406141351246424,-0.0735909718994835,-0.262615084547497,-0.290974255915875,-0.0271753285856771,0,0,0,0,0,0,0,0,0,7.9871792059646,2.96837559995424,3.13314095479358,-1.79039246412924,0.173164018107082,-1.3381594766279,-2.83562299852445,-1.45766942683536,-0.511143562578393,-6.97454523686044,-8.78609982671724,-1.7840135782307,4.34146382236077,-17.6690865089158,-5.75505146993076,6.63397554319391,-7.40172418348757,-5.85971219060058,-10.996435202553,2.75007992181268,-1.58043106259678,-2.60944144960373,-7.33190956563939,-0.823099229964154,-15.4164112818422,-8.72723735158574,-0.437282396750287,0,0,0,0,0,0,0,0,0
"543","92567",0.0492820558872829,-0.250365520565993,-0.344887601722544,0.0915190491616471,-0.0446300017701144,0.0222494160851284,-0.0317881216757947,0.0092684933778911,-0.0510837092180361,-0.132933404138143,-0.0530918674703308,-0.0151801355426554,-0.055966456865464,-0.089007363944575,0.0818687668618547,-0.0286030742375554,0.0336283735037531,0.0730040686618647,-0.00564324525345921,0.286397665038594,0.328419684796238,0.0228580040268762,-0.135967521709926,0.0862237890105021,0.0708171461357453,-0.0666209406122527,0.173384117422752,0,0,0,0,0,0,0,0,0,1.33294372042716,-3.8872983445337,-3.39952977480578,3.56309479020161,-1.21041104578025,0.425912358786607,-1.84260668203209,0.395289585191626,-1.61115539519982,-3.59054060188263,-1.03028138721559,-0.154595421874171,-2.15754981511898,-2.31106539911313,1.38706373526267,-1.58135438868027,1.37157977093888,2.18107783899876,-0.141946989487753,2.92452928452294,2.06927677042924,1.03195701635483,-2.45456802165516,0.964394578672958,4.15721074254405,-1.99817251694295,2.78995053127028,0,0,0,0,0,0,0,0,0
"544","92570",-0.0404851605406761,0.303996453674293,0.187982916120249,0.16376228242484,-0.157521139011129,-0.179731630932061,0.0172694884267135,0.205764469928113,0.0827823334439916,0.473239339984261,1.108447140048,1.61255441311191,-0.0532304604578031,0.315835515657634,0.774012705573988,-0.21583191479434,-0.38978763821077,0.0654399385549182,0.207950871242324,-0.673551686863225,0,0.213687984998732,-0.135401331711553,-0.542452368909914,0.284973009634294,0.134916909407886,0.0999531174391472,0,0,0,0,0,0,0,0,0,-1.09501195803613,4.71999861818317,1.8529327158003,6.37572768384923,-4.27213352096779,-3.44053626333162,1.00103035639782,8.77559584377298,2.61091461832272,11.3365173395615,18.6230983454245,14.9251444694185,-1.87685090648175,7.1491953317198,11.3952591130211,-10.8415892756064,-14.080929633019,1.70418968267023,5.23067823715605,-6.87792490419181,0,9.64724720368783,-2.44434681701224,-6.06721334991792,16.7288986019844,4.04658442183775,1.60836100357181,0,0,0,0,0,0,0,0,0
"545","92571",0.128701986726631,-0.133235243309945,-0.573838322118715,-0.00396788866090446,0.242398124075624,-0.119158790159942,-0.0764275485738722,0.074349476044594,-0.0521165960668112,0.171957188756198,-0.0427857621067761,-0.165701142506194,-0.0423205703369745,0.035668393371305,-0.121123341754559,-0.110688442676276,-0.177374544933911,-0.255569542220214,-0.264488991296213,0.639627217925607,0.329527432689562,-0.103397985451857,-0.0664578190322838,-0.388723231406209,-0.172423399393359,-0.347340954350932,-0.901299950458552,0,0,0,0,0,0,0,0,0,3.48103385553019,-2.06867598853643,-5.65627889267104,-0.154481100331334,6.57408369304656,-2.28101273278365,-4.43014259004746,3.17091164082694,-1.64373214509737,4.14303937708161,-0.723616320048027,-1.54140423422325,-1.49935353580489,0.812546739048677,-1.7930198452117,-5.58641270430657,-6.44045787935816,-6.69542265223547,-6.65280603286496,6.53150761459351,2.07625636723559,-4.66804872545034,-1.19973678518317,-4.34778593326165,-10.1218482717454,-10.4178527444136,-14.5029562856935,0,0,0,0,0,0,0,0,0
"546","92582",-0.147314119641342,0.0098335052621658,0.114673345807924,-0.228684545949925,-0.311249717828367,-0.290421460862817,-0.0817583979505658,-0.149058546027138,-0.123154765047985,-0.0546090126886538,0.0436645718101959,0.227475754781563,-0.0960714414557412,-0.0956075872042523,0.0133656197105504,0.113305213237096,0.0203303745410006,0.151806968429525,-0.116331088989106,-0.357877516574726,0.464550681108091,-0.146855888021091,-0.243542315052354,-0.155161515323248,-0.0995036725983266,-0.0189658852452027,0.120102033057877,0,0,0,0,0,0,0,0,0,-3.9844407294066,0.152679844413739,1.13032608740819,-8.90333457064878,-8.44140895167339,-5.55943081674905,-4.73914665082787,-6.35715951083097,-3.88424151630655,-1.47196981239279,0.84444468505527,2.3173872531438,-3.70612200435438,-2.47499784792308,0.224370653958509,6.25512886473634,0.824147847038093,4.51079292093075,-2.92612621358489,-3.65444067902611,2.92699852537908,-6.63001738289109,-4.39657332081632,-1.73544825521638,-5.84120879222431,-0.568846826661105,1.93258030733843,0,0,0,0,0,0,0,0,0
"547","92583",0.28989281303596,0.334025330890738,0.585968026149065,0.272039894344825,0.55036856409571,0.341503157648786,0.0150104743167367,0.0920176356220014,0.392502722174207,0.00917575757656123,0.650169704709656,0.384876489158003,0.176584665931622,0.113080282439058,0.340619903004003,0.0405572889067521,-0.0404865835778192,0.416034029410136,-0.169931468845152,-0.282170305933437,1.19855674603212,0.0139491298594905,-0.121379178891227,0.752820979002714,0.016329352465735,-0.0915304073476486,0.791035867432964,0,0,0,0,0,0,0,0,0,7.84080123639809,5.18624175113455,5.77584042461596,10.5912806038336,14.9265552948679,6.53726888160848,0.870086020135967,3.92443642481313,12.3793453557267,0.241021171428481,12.1724645987286,3.84982539837371,6.69978348750957,2.8393489322451,5.51018065545714,2.19441892497809,-1.59270330167122,11.9626696088225,-4.27435975904385,-2.88136190919689,7.55175693608098,0.629753254642027,-2.19121042477173,8.42014111410782,0.958589313373596,-2.74528613294643,12.7286799471798,0,0,0,0,0,0,0,0,0
"548","92584",-0.457685635331616,-0.340610786817039,-0.0226387836567379,-0.45385620704472,-0.621842234586481,-0.817938199785561,-0.435437193531078,-0.347266544982446,-0.576002185451861,-0.707289414403339,-0.964963213983246,-1.00531247678199,-0.465256873251181,-0.860372814556922,-1.131756921827,-0.299972974329438,-0.681617823987763,-0.847840262023956,0.466704767106122,1.40403943451938,-0.317919119239274,0.137607063839674,0.455348045070838,-0.946982329717558,-0.0626595880202515,-0.0459816026190094,-0.592600342161826,0,0,0,0,0,0,0,0,0,-12.3791344042207,-5.28849078232078,-0.22314869749473,-17.6699026228454,-16.8649939418146,-15.6574890181137,-25.240229372112,-14.8104813717064,-18.1668293658283,-17.7534028587525,-17.1145826400895,-9.68744509045154,-17.0443127061246,-20.5161706084474,-17.4381095754729,-15.6526068119407,-25.6797786436387,-23.1895539300551,11.7392269332417,14.3372483233187,-2.00311576550386,6.21246609556857,8.22021859410325,-10.5917941598167,-3.67833394389909,-1.37913355461389,-9.5356233547859,0,0,0,0,0,0,0,0,0
"549","92585",0.312135827172653,0.671767049628717,-0.798080514082386,0.18426808936547,0.243495334695451,0.160349196227255,0.0658182332450117,0.0494664540385154,0.108532297479052,0.189765561717759,-0.267794148070949,-0.274016041420718,0.181617441230522,0.0506906370450441,-0.397194975480493,0.0132926320536664,0.0873000185989247,-0.110755729041698,0.184015601874421,-0.0607051272705375,-0.768948317647973,0.0284168357658281,-0.134024858658414,-0.324652541513597,-0.0163298006908849,-0.0324931586121061,-0.276326698521457,0,0,0,0,0,0,0,0,0,8.44241343546481,10.4301859698196,-7.86661641869636,7.17407660189784,6.60384116114227,3.06950547076762,3.81517088721705,2.109682048695,3.42305598621386,5.10491353722618,-5.16509500554912,-2.78863348396963,7.00019878364392,1.30898719222333,-6.64015428998618,0.732724757063105,3.52805988427838,-3.28074355156905,4.62862405082246,-0.619886067854134,-4.84491936698862,1.28291836053004,-2.41949789208947,-3.63116901473647,-0.958615625735925,-0.974572498236951,-4.44641545490796,0,0,0,0,0,0,0,0,0
"550","92586",-0.139416798573818,-1.32748789297404,-0.901578795967301,-0.150283680762669,-0.470187104099912,-0.629244794529017,0.0156371977742974,0.0530619774948288,-0.288498834430543,-0.184401422776255,-0.121102036586426,0.868268807815418,-0.177232319618057,-0.182571242557525,0.00131536103706504,-0.216141037714282,-0.644908980695307,-0.410553016578671,0.76120654187399,2.00486852410871,0,0.0985209167368396,1.21349907487304,-1.72447253819736,-0.057001146641943,0.675316768819341,0.451878613615116,0,0,0,0,0,0,0,0,0,-3.7708399707607,-20.6112306402284,-8.88679078608943,-5.85096769342518,-12.7519525389547,-12.045400817111,0.906414207201104,2.26302660186512,-9.09911321469813,-4.94843525514954,-2.32828658127213,8.82301180257702,-6.82219988609145,-4.70049981950038,0.021894698523222,-11.8917927367224,-25.9760229958656,-12.1187504043634,19.1469574942118,20.472571623739,0,4.4478665400859,21.9068199966613,-19.287855312243,-3.34616391774653,20.2548837540332,7.27124835229997,0,0,0,0,0,0,0,0,0
"551","92587",-0.231471830341176,-0.489592301549965,-0.326730401301428,0.104906434747901,0.16064344038913,0.171816535916794,0.0525036483332166,0.0660237206834905,0.181625567573351,0.210564491430045,0.215799321756913,0.113924032297702,-0.000876711245123015,0.0719125414544637,0.178362291320593,0.00725733232055457,0.0540038328813943,0.046500048403663,-0.37289503235231,-0.616042067933942,0,-0.127904519715615,0.0280229836101942,-0.0744063039707382,-0.224821084382366,-0.272815669749127,0.118955875671326,0,0,0,0,0,0,0,0,0,-6.26067474568708,-7.60165113394666,-3.22055568831961,4.08430348143866,4.35681351035372,3.28902052129712,3.04338753439194,2.81582864632989,5.72838224908531,5.67077619166738,4.16847188152866,1.1601033969937,-0.0338091620799171,1.85957294918045,2.98844281346845,0.400384950393352,2.18610726270743,1.37975227100732,-9.37959008691014,-6.29066954134596,0,-5.77443097782416,0.505887866278053,-0.832218544231826,-13.1977731120827,-8.18260397518062,1.91413731234523,0,0,0,0,0,0,0,0,0
"552","92590",0.011451275275303,-0.203768849643324,-0.201979241920361,-0.0457238642574157,-0.0658319297761624,-0.298568497272521,0.00912124511225147,0.0504997318051935,-0.0299207124313996,-0.0123078146051598,-0.060499278513934,-0.155061325914125,-0.0367090133771236,-0.00466940170989823,0.014981396591944,-0.0563995563149437,-0.0902009967472665,-0.0701675412050281,-0.0370677583131597,-0.155493224669405,0,-0.0820313028909134,0.0513787620245655,-0.20991292352924,-0.0415387200930316,0.0381429561934605,-0.0446807447574954,0,0,0,0,0,0,0,0,0,0.309725420222104,-3.16381548903113,-1.99089339069182,-1.78015903810065,-1.7854288999705,-5.71538652727651,0.528715328439327,2.15375004584675,-0.943684748034142,-0.331418964795513,-1.17090465807845,-1.57169735771761,-1.40832536020852,-0.120900994836476,0.255038897729271,-3.11011619695638,-3.68600153348455,-2.0967757657808,-0.932381362725171,-1.58780794888569,0,-3.70341953214604,0.927520518663116,-2.3478310077551,-2.43846614591431,1.14402777985867,-0.718964743868564,0,0,0,0,0,0,0,0,0
"553","92591",-0.308160049788506,-0.345109237637944,-0.509889226043047,0.15164924997242,0.33566531077986,-0.0752725828999641,-0.0783838356309697,0.0155849124823482,0.218850963987028,-0.177142661755475,-0.514323470289791,-0.469433033973716,-0.104145697679571,-0.580050806593846,-0.51914712477222,-0.15502000425257,-0.311248903443867,-0.550588908275933,0.324562515869297,-0.801629631826612,-1.57125644608542,-0.0036634012651526,-0.304375308106785,-0.695614436438823,-0.147067845714418,-0.31381152323329,-0.136693954737147,0,0,0,0,0,0,0,0,0,-8.3348796201115,-5.35833594466398,-5.02593771747263,5.90413315549559,9.10358466813395,-1.44091526771855,-4.54353927451169,0.66467691556974,6.90245318458371,-4.5355920816836,-9.33829137922774,-4.59950585361531,-3.87565087020008,-14.1453056722187,-8.16408433188554,-8.21903937157322,-11.9441990586123,-15.3856059036391,8.16386138808646,-8.18578368403371,-9.90002918457524,-0.165389446727384,-5.49476734197039,-7.78029821058475,-8.63338981374436,-9.4121991593352,-2.19956347391652,0,0,0,0,0,0,0,0,0
